Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
54,52,6,6,49,47,Engebeli_Yol,Train/22/00022_00005_00022.png
52,52,5,6,47,47,Engebeli_Yol,Train/22/00022_00005_00023.png
57,56,6,6,52,51,Engebeli_Yol,Train/22/00022_00005_00024.png
59,60,6,6,54,55,Engebeli_Yol,Train/22/00022_00005_00025.png
59,57,6,5,54,52,Engebeli_Yol,Train/22/00022_00005_00026.png
64,63,5,6,59,58,Engebeli_Yol,Train/22/00022_00005_00027.png
68,70,6,6,62,64,Engebeli_Yol,Train/22/00022_00005_00028.png
76,74,6,6,70,68,Engebeli_Yol,Train/22/00022_00005_00029.png
30,29,5,6,25,24,Engebeli_Yol,Train/22/00022_00006_00000.png
30,29,5,6,25,24,Engebeli_Yol,Train/22/00022_00006_00001.png
30,30,5,6,25,25,Engebeli_Yol,Train/22/00022_00006_00002.png
32,28,6,5,27,23,Engebeli_Yol,Train/22/00022_00006_00003.png
32,29,5,5,27,24,Engebeli_Yol,Train/22/00022_00006_00004.png
33,31,6,6,28,26,Engebeli_Yol,Train/22/00022_00006_00005.png
33,32,6,6,28,27,Engebeli_Yol,Train/22/00022_00006_00006.png
35,32,5,6,30,27,Engebeli_Yol,Train/22/00022_00006_00007.png
35,31,5,5,30,26,Engebeli_Yol,Train/22/00022_00006_00008.png
35,33,5,6,30,28,Engebeli_Yol,Train/22/00022_00006_00009.png
37,33,5,5,32,28,Engebeli_Yol,Train/22/00022_00006_00010.png
39,36,6,6,34,31,Engebeli_Yol,Train/22/00022_00006_00011.png
38,35,6,5,33,30,Engebeli_Yol,Train/22/00022_00006_00012.png
40,35,5,5,35,30,Engebeli_Yol,Train/22/00022_00006_00013.png
40,40,5,6,35,35,Engebeli_Yol,Train/22/00022_00006_00014.png
42,38,5,5,37,33,Engebeli_Yol,Train/22/00022_00006_00015.png
44,40,5,5,39,35,Engebeli_Yol,Train/22/00022_00006_00016.png
44,41,5,6,39,36,Engebeli_Yol,Train/22/00022_00006_00017.png
48,43,6,5,43,37,Engebeli_Yol,Train/22/00022_00006_00018.png
49,45,5,5,44,40,Engebeli_Yol,Train/22/00022_00006_00019.png
52,46,6,5,47,41,Engebeli_Yol,Train/22/00022_00006_00020.png
53,49,6,5,48,44,Engebeli_Yol,Train/22/00022_00006_00021.png
55,53,5,6,50,48,Engebeli_Yol,Train/22/00022_00006_00022.png
59,57,6,6,54,52,Engebeli_Yol,Train/22/00022_00006_00023.png
64,60,6,6,59,55,Engebeli_Yol,Train/22/00022_00006_00024.png
69,63,6,6,63,58,Engebeli_Yol,Train/22/00022_00006_00025.png
76,71,7,7,70,65,Engebeli_Yol,Train/22/00022_00006_00026.png
85,77,8,7,78,71,Engebeli_Yol,Train/22/00022_00006_00027.png
89,83,8,7,82,76,Engebeli_Yol,Train/22/00022_00006_00028.png
99,93,8,9,91,85,Engebeli_Yol,Train/22/00022_00006_00029.png
36,31,6,5,31,26,Engebeli_Yol,Train/22/00022_00007_00000.png
38,33,6,6,32,28,Engebeli_Yol,Train/22/00022_00007_00001.png
38,34,6,6,33,29,Engebeli_Yol,Train/22/00022_00007_00002.png
39,35,6,6,34,30,Engebeli_Yol,Train/22/00022_00007_00003.png
39,35,6,6,34,30,Engebeli_Yol,Train/22/00022_00007_00004.png
39,36,5,6,34,31,Engebeli_Yol,Train/22/00022_00007_00005.png
41,36,6,5,36,31,Engebeli_Yol,Train/22/00022_00007_00006.png
42,38,6,5,37,32,Engebeli_Yol,Train/22/00022_00007_00007.png
45,40,6,6,40,35,Engebeli_Yol,Train/22/00022_00007_00008.png
48,41,6,6,43,36,Engebeli_Yol,Train/22/00022_00007_00009.png
49,46,6,6,44,41,Engebeli_Yol,Train/22/00022_00007_00010.png
51,47,6,5,45,41,Engebeli_Yol,Train/22/00022_00007_00011.png
51,47,6,5,46,42,Engebeli_Yol,Train/22/00022_00007_00012.png
52,49,6,5,47,43,Engebeli_Yol,Train/22/00022_00007_00013.png
53,50,6,6,48,45,Engebeli_Yol,Train/22/00022_00007_00014.png
55,52,6,5,49,47,Engebeli_Yol,Train/22/00022_00007_00015.png
56,55,6,6,51,49,Engebeli_Yol,Train/22/00022_00007_00016.png
57,57,5,6,52,51,Engebeli_Yol,Train/22/00022_00007_00017.png
60,60,5,6,55,54,Engebeli_Yol,Train/22/00022_00007_00018.png
65,62,6,6,60,57,Engebeli_Yol,Train/22/00022_00007_00019.png
69,65,6,6,63,60,Engebeli_Yol,Train/22/00022_00007_00020.png
76,70,6,6,70,64,Engebeli_Yol,Train/22/00022_00007_00021.png
83,73,8,6,76,67,Engebeli_Yol,Train/22/00022_00007_00022.png
95,82,9,7,87,74,Engebeli_Yol,Train/22/00022_00007_00023.png
105,87,10,7,96,80,Engebeli_Yol,Train/22/00022_00007_00024.png
117,100,11,9,107,92,Engebeli_Yol,Train/22/00022_00007_00025.png
130,117,11,11,118,106,Engebeli_Yol,Train/22/00022_00007_00026.png
142,124,12,10,130,114,Engebeli_Yol,Train/22/00022_00007_00027.png
161,147,14,12,148,135,Engebeli_Yol,Train/22/00022_00007_00028.png
182,171,15,15,167,157,Engebeli_Yol,Train/22/00022_00007_00029.png
27,27,6,6,22,21,Engebeli_Yol,Train/22/00022_00008_00000.png
28,26,6,5,23,21,Engebeli_Yol,Train/22/00022_00008_00001.png
29,25,6,5,23,20,Engebeli_Yol,Train/22/00022_00008_00002.png
28,26,5,6,23,21,Engebeli_Yol,Train/22/00022_00008_00003.png
28,26,5,6,23,21,Engebeli_Yol,Train/22/00022_00008_00004.png
30,26,6,5,24,21,Engebeli_Yol,Train/22/00022_00008_00005.png
30,28,6,6,25,23,Engebeli_Yol,Train/22/00022_00008_00006.png
29,28,5,5,24,23,Engebeli_Yol,Train/22/00022_00008_00007.png
30,30,5,6,25,25,Engebeli_Yol,Train/22/00022_00008_00008.png
33,32,6,6,27,26,Engebeli_Yol,Train/22/00022_00008_00009.png
33,31,5,5,27,26,Engebeli_Yol,Train/22/00022_00008_00010.png
34,32,5,5,29,27,Engebeli_Yol,Train/22/00022_00008_00011.png
37,35,6,6,32,30,Engebeli_Yol,Train/22/00022_00008_00012.png
37,35,5,5,32,29,Engebeli_Yol,Train/22/00022_00008_00013.png
39,38,5,6,33,32,Engebeli_Yol,Train/22/00022_00008_00014.png
40,39,6,6,35,33,Engebeli_Yol,Train/22/00022_00008_00015.png
42,40,6,5,37,35,Engebeli_Yol,Train/22/00022_00008_00016.png
46,42,6,5,41,37,Engebeli_Yol,Train/22/00022_00008_00017.png
48,43,6,5,43,38,Engebeli_Yol,Train/22/00022_00008_00018.png
50,48,5,6,45,42,Engebeli_Yol,Train/22/00022_00008_00019.png
55,51,6,5,50,46,Engebeli_Yol,Train/22/00022_00008_00020.png
56,53,6,5,51,48,Engebeli_Yol,Train/22/00022_00008_00021.png
62,57,6,5,57,52,Engebeli_Yol,Train/22/00022_00008_00022.png
69,63,7,5,63,58,Engebeli_Yol,Train/22/00022_00008_00023.png
72,69,7,7,65,63,Engebeli_Yol,Train/22/00022_00008_00024.png
84,78,8,7,76,71,Engebeli_Yol,Train/22/00022_00008_00025.png
86,85,7,8,79,78,Engebeli_Yol,Train/22/00022_00008_00026.png
99,100,8,9,91,92,Engebeli_Yol,Train/22/00022_00008_00027.png
124,123,11,11,113,113,Engebeli_Yol,Train/22/00022_00008_00028.png
134,137,11,11,123,125,Engebeli_Yol,Train/22/00022_00008_00029.png
32,29,5,6,27,24,Engebeli_Yol,Train/22/00022_00009_00000.png
33,30,5,6,28,25,Engebeli_Yol,Train/22/00022_00009_00001.png
34,32,6,6,29,27,Engebeli_Yol,Train/22/00022_00009_00002.png
35,32,6,5,30,27,Engebeli_Yol,Train/22/00022_00009_00003.png
35,33,5,5,30,28,Engebeli_Yol,Train/22/00022_00009_00004.png
35,33,6,6,30,28,Engebeli_Yol,Train/22/00022_00009_00005.png
36,33,6,6,31,28,Engebeli_Yol,Train/22/00022_00009_00006.png
39,36,5,6,34,31,Engebeli_Yol,Train/22/00022_00009_00007.png
39,36,5,5,34,31,Engebeli_Yol,Train/22/00022_00009_00008.png
40,37,5,6,35,32,Engebeli_Yol,Train/22/00022_00009_00009.png
41,37,6,6,36,32,Engebeli_Yol,Train/22/00022_00009_00010.png
43,39,5,6,38,34,Engebeli_Yol,Train/22/00022_00009_00011.png
43,40,5,6,38,35,Engebeli_Yol,Train/22/00022_00009_00012.png
45,42,5,6,40,37,Engebeli_Yol,Train/22/00022_00009_00013.png
47,42,5,6,42,37,Engebeli_Yol,Train/22/00022_00009_00014.png
49,43,6,6,44,38,Engebeli_Yol,Train/22/00022_00009_00015.png
50,45,6,6,45,40,Engebeli_Yol,Train/22/00022_00009_00016.png
52,46,5,5,47,41,Engebeli_Yol,Train/22/00022_00009_00017.png
55,49,5,5,50,44,Engebeli_Yol,Train/22/00022_00009_00018.png
59,52,6,6,54,47,Engebeli_Yol,Train/22/00022_00009_00019.png
62,56,5,6,57,51,Engebeli_Yol,Train/22/00022_00009_00020.png
64,57,5,6,59,52,Engebeli_Yol,Train/22/00022_00009_00021.png
71,61,7,6,65,56,Engebeli_Yol,Train/22/00022_00009_00022.png
80,67,8,6,73,61,Engebeli_Yol,Train/22/00022_00009_00023.png
83,72,7,6,76,66,Engebeli_Yol,Train/22/00022_00009_00024.png
91,79,8,7,83,72,Engebeli_Yol,Train/22/00022_00009_00025.png
103,88,9,8,94,81,Engebeli_Yol,Train/22/00022_00009_00026.png
111,97,9,9,102,89,Engebeli_Yol,Train/22/00022_00009_00027.png
129,109,12,9,118,100,Engebeli_Yol,Train/22/00022_00009_00028.png
148,128,12,11,136,117,Engebeli_Yol,Train/22/00022_00009_00029.png
30,30,6,6,25,25,Engebeli_Yol,Train/22/00022_00010_00000.png
30,31,5,5,25,25,Engebeli_Yol,Train/22/00022_00010_00001.png
28,28,6,6,23,23,Engebeli_Yol,Train/22/00022_00010_00002.png
29,30,5,6,24,25,Engebeli_Yol,Train/22/00022_00010_00003.png
31,31,6,6,26,26,Engebeli_Yol,Train/22/00022_00010_00004.png
30,31,5,6,25,26,Engebeli_Yol,Train/22/00022_00010_00005.png
30,30,5,5,25,25,Engebeli_Yol,Train/22/00022_00010_00006.png
34,33,6,5,29,28,Engebeli_Yol,Train/22/00022_00010_00007.png
34,33,6,5,29,28,Engebeli_Yol,Train/22/00022_00010_00008.png
33,34,5,5,28,28,Engebeli_Yol,Train/22/00022_00010_00009.png
35,35,6,6,29,29,Engebeli_Yol,Train/22/00022_00010_00010.png
35,34,6,5,30,29,Engebeli_Yol,Train/22/00022_00010_00011.png
36,34,6,5,30,29,Engebeli_Yol,Train/22/00022_00010_00012.png
37,36,6,5,32,31,Engebeli_Yol,Train/22/00022_00010_00013.png
37,37,5,5,32,32,Engebeli_Yol,Train/22/00022_00010_00014.png
39,38,6,5,34,33,Engebeli_Yol,Train/22/00022_00010_00015.png
40,39,6,6,34,34,Engebeli_Yol,Train/22/00022_00010_00016.png
39,39,5,5,34,34,Engebeli_Yol,Train/22/00022_00010_00017.png
41,40,5,5,35,34,Engebeli_Yol,Train/22/00022_00010_00018.png
42,41,6,6,37,36,Engebeli_Yol,Train/22/00022_00010_00019.png
44,42,6,5,39,37,Engebeli_Yol,Train/22/00022_00010_00020.png
44,44,5,6,39,39,Engebeli_Yol,Train/22/00022_00010_00021.png
48,47,6,6,42,41,Engebeli_Yol,Train/22/00022_00010_00022.png
49,47,6,5,44,42,Engebeli_Yol,Train/22/00022_00010_00023.png
51,49,6,6,45,44,Engebeli_Yol,Train/22/00022_00010_00024.png
53,52,5,6,47,47,Engebeli_Yol,Train/22/00022_00010_00025.png
55,52,6,5,49,47,Engebeli_Yol,Train/22/00022_00010_00026.png
57,56,5,5,52,51,Engebeli_Yol,Train/22/00022_00010_00027.png
60,59,6,6,55,54,Engebeli_Yol,Train/22/00022_00010_00028.png
64,62,6,5,59,57,Engebeli_Yol,Train/22/00022_00010_00029.png
34,34,5,6,29,29,Engebeli_Yol,Train/22/00022_00011_00000.png
33,33,5,6,28,28,Engebeli_Yol,Train/22/00022_00011_00001.png
36,34,6,6,30,29,Engebeli_Yol,Train/22/00022_00011_00002.png
36,35,6,5,31,29,Engebeli_Yol,Train/22/00022_00011_00003.png
36,35,6,5,31,29,Engebeli_Yol,Train/22/00022_00011_00004.png
37,35,6,5,32,30,Engebeli_Yol,Train/22/00022_00011_00005.png
37,37,6,6,32,32,Engebeli_Yol,Train/22/00022_00011_00006.png
39,37,6,6,34,32,Engebeli_Yol,Train/22/00022_00011_00007.png
40,38,6,5,35,33,Engebeli_Yol,Train/22/00022_00011_00008.png
40,38,6,5,35,33,Engebeli_Yol,Train/22/00022_00011_00009.png
42,39,6,5,37,34,Engebeli_Yol,Train/22/00022_00011_00010.png
41,40,5,5,36,35,Engebeli_Yol,Train/22/00022_00011_00011.png
43,41,6,5,38,36,Engebeli_Yol,Train/22/00022_00011_00012.png
44,43,5,6,38,38,Engebeli_Yol,Train/22/00022_00011_00013.png
45,44,5,6,40,39,Engebeli_Yol,Train/22/00022_00011_00014.png
47,44,6,6,42,39,Engebeli_Yol,Train/22/00022_00011_00015.png
48,45,6,5,43,40,Engebeli_Yol,Train/22/00022_00011_00016.png
50,46,6,5,44,41,Engebeli_Yol,Train/22/00022_00011_00017.png
51,48,6,5,46,43,Engebeli_Yol,Train/22/00022_00011_00018.png
53,48,6,5,48,43,Engebeli_Yol,Train/22/00022_00011_00019.png
55,52,6,5,49,46,Engebeli_Yol,Train/22/00022_00011_00020.png
53,52,5,5,48,47,Engebeli_Yol,Train/22/00022_00011_00021.png
56,57,6,6,51,52,Engebeli_Yol,Train/22/00022_00011_00022.png
61,59,6,6,56,54,Engebeli_Yol,Train/22/00022_00011_00023.png
62,61,6,6,57,56,Engebeli_Yol,Train/22/00022_00011_00024.png
67,63,6,6,61,58,Engebeli_Yol,Train/22/00022_00011_00025.png
69,69,7,7,63,63,Engebeli_Yol,Train/22/00022_00011_00026.png
74,72,6,6,68,66,Engebeli_Yol,Train/22/00022_00011_00027.png
81,80,8,7,74,73,Engebeli_Yol,Train/22/00022_00011_00028.png
84,88,8,8,77,81,Engebeli_Yol,Train/22/00022_00011_00029.png
32,30,6,6,27,25,Engebeli_Yol,Train/22/00022_00012_00000.png
31,29,5,5,26,24,Engebeli_Yol,Train/22/00022_00012_00001.png
33,31,6,6,28,26,Engebeli_Yol,Train/22/00022_00012_00002.png
33,32,5,6,28,27,Engebeli_Yol,Train/22/00022_00012_00003.png
33,31,5,5,28,26,Engebeli_Yol,Train/22/00022_00012_00004.png
35,34,5,6,30,29,Engebeli_Yol,Train/22/00022_00012_00005.png
37,34,6,6,32,29,Engebeli_Yol,Train/22/00022_00012_00006.png
36,33,5,5,31,28,Engebeli_Yol,Train/22/00022_00012_00007.png
38,35,6,5,33,30,Engebeli_Yol,Train/22/00022_00012_00008.png
38,39,5,6,33,33,Engebeli_Yol,Train/22/00022_00012_00009.png
40,40,6,6,35,35,Engebeli_Yol,Train/22/00022_00012_00010.png
42,41,6,6,37,36,Engebeli_Yol,Train/22/00022_00012_00011.png
43,41,6,5,38,36,Engebeli_Yol,Train/22/00022_00012_00012.png
43,42,5,6,38,37,Engebeli_Yol,Train/22/00022_00012_00013.png
45,42,6,5,40,37,Engebeli_Yol,Train/22/00022_00012_00014.png
47,45,5,5,42,39,Engebeli_Yol,Train/22/00022_00012_00015.png
49,48,5,6,44,43,Engebeli_Yol,Train/22/00022_00012_00016.png
52,48,6,5,47,43,Engebeli_Yol,Train/22/00022_00012_00017.png
53,49,5,6,47,44,Engebeli_Yol,Train/22/00022_00012_00018.png
56,51,6,6,50,46,Engebeli_Yol,Train/22/00022_00012_00019.png
57,53,5,5,52,48,Engebeli_Yol,Train/22/00022_00012_00020.png
62,57,6,5,57,51,Engebeli_Yol,Train/22/00022_00012_00021.png
64,58,6,5,59,53,Engebeli_Yol,Train/22/00022_00012_00022.png
69,63,7,5,63,58,Engebeli_Yol,Train/22/00022_00012_00023.png
73,69,7,7,67,63,Engebeli_Yol,Train/22/00022_00012_00024.png
80,75,7,7,73,69,Engebeli_Yol,Train/22/00022_00012_00025.png
91,84,8,7,83,77,Engebeli_Yol,Train/22/00022_00012_00026.png
97,89,9,8,89,82,Engebeli_Yol,Train/22/00022_00012_00027.png
109,101,9,9,100,93,Engebeli_Yol,Train/22/00022_00012_00028.png
121,110,11,10,111,101,Engebeli_Yol,Train/22/00022_00012_00029.png
26,26,5,6,21,21,Kaygan_Zemin,Train/23/00023_00000_00000.png
26,27,5,6,21,22,Kaygan_Zemin,Train/23/00023_00000_00001.png
27,28,6,6,22,22,Kaygan_Zemin,Train/23/00023_00000_00002.png
27,27,6,5,22,21,Kaygan_Zemin,Train/23/00023_00000_00003.png
27,27,5,6,22,22,Kaygan_Zemin,Train/23/00023_00000_00004.png
28,28,6,6,23,22,Kaygan_Zemin,Train/23/00023_00000_00005.png
29,28,6,5,24,23,Kaygan_Zemin,Train/23/00023_00000_00006.png
29,30,5,6,24,25,Kaygan_Zemin,Train/23/00023_00000_00007.png
30,30,5,6,25,25,Kaygan_Zemin,Train/23/00023_00000_00008.png
33,32,6,6,28,27,Kaygan_Zemin,Train/23/00023_00000_00009.png
34,31,6,5,28,26,Kaygan_Zemin,Train/23/00023_00000_00010.png
34,34,5,6,29,29,Kaygan_Zemin,Train/23/00023_00000_00011.png
36,36,6,6,30,30,Kaygan_Zemin,Train/23/00023_00000_00012.png
38,35,6,5,33,30,Kaygan_Zemin,Train/23/00023_00000_00013.png
39,38,5,6,33,33,Kaygan_Zemin,Train/23/00023_00000_00014.png
39,38,5,5,34,33,Kaygan_Zemin,Train/23/00023_00000_00015.png
40,40,5,6,35,35,Kaygan_Zemin,Train/23/00023_00000_00016.png
41,40,5,5,36,35,Kaygan_Zemin,Train/23/00023_00000_00017.png
44,43,6,6,39,38,Kaygan_Zemin,Train/23/00023_00000_00018.png
48,45,6,5,43,40,Kaygan_Zemin,Train/23/00023_00000_00019.png
50,49,5,6,44,43,Kaygan_Zemin,Train/23/00023_00000_00020.png
53,52,6,6,48,46,Kaygan_Zemin,Train/23/00023_00000_00021.png
56,54,5,5,51,49,Kaygan_Zemin,Train/23/00023_00000_00022.png
61,60,6,6,56,54,Kaygan_Zemin,Train/23/00023_00000_00023.png
69,63,7,5,63,57,Kaygan_Zemin,Train/23/00023_00000_00024.png
74,71,7,6,67,64,Kaygan_Zemin,Train/23/00023_00000_00025.png
83,83,7,8,76,76,Kaygan_Zemin,Train/23/00023_00000_00026.png
93,92,8,9,85,84,Kaygan_Zemin,Train/23/00023_00000_00027.png
110,103,10,9,101,94,Kaygan_Zemin,Train/23/00023_00000_00028.png
137,128,12,11,125,117,Kaygan_Zemin,Train/23/00023_00000_00029.png
62,60,6,6,57,55,Kaygan_Zemin,Train/23/00023_00001_00000.png
62,61,5,6,57,56,Kaygan_Zemin,Train/23/00023_00001_00001.png
68,63,7,6,62,58,Kaygan_Zemin,Train/23/00023_00001_00002.png
68,63,6,5,62,58,Kaygan_Zemin,Train/23/00023_00001_00003.png
71,68,6,6,65,61,Kaygan_Zemin,Train/23/00023_00001_00004.png
74,70,7,7,68,64,Kaygan_Zemin,Train/23/00023_00001_00005.png
74,72,6,7,67,65,Kaygan_Zemin,Train/23/00023_00001_00006.png
77,74,7,7,71,68,Kaygan_Zemin,Train/23/00023_00001_00007.png
77,75,6,7,70,69,Kaygan_Zemin,Train/23/00023_00001_00008.png
81,80,7,8,74,73,Kaygan_Zemin,Train/23/00023_00001_00009.png
84,81,8,8,77,73,Kaygan_Zemin,Train/23/00023_00001_00010.png
86,82,7,8,78,74,Kaygan_Zemin,Train/23/00023_00001_00011.png
92,82,9,7,84,75,Kaygan_Zemin,Train/23/00023_00001_00012.png
93,84,9,7,85,76,Kaygan_Zemin,Train/23/00023_00001_00013.png
95,89,8,8,87,82,Kaygan_Zemin,Train/23/00023_00001_00014.png
100,95,9,9,92,87,Kaygan_Zemin,Train/23/00023_00001_00015.png
106,93,10,8,97,85,Kaygan_Zemin,Train/23/00023_00001_00016.png
112,105,9,9,103,96,Kaygan_Zemin,Train/23/00023_00001_00017.png
112,106,9,10,103,97,Kaygan_Zemin,Train/23/00023_00001_00018.png
121,112,10,10,110,103,Kaygan_Zemin,Train/23/00023_00001_00019.png
124,117,10,10,114,107,Kaygan_Zemin,Train/23/00023_00001_00020.png
132,123,12,11,121,113,Kaygan_Zemin,Train/23/00023_00001_00021.png
141,132,12,12,129,121,Kaygan_Zemin,Train/23/00023_00001_00022.png
145,136,12,12,133,125,Kaygan_Zemin,Train/23/00023_00001_00023.png
158,147,13,12,144,134,Kaygan_Zemin,Train/23/00023_00001_00024.png
166,153,15,13,152,140,Kaygan_Zemin,Train/23/00023_00001_00025.png
175,160,15,13,160,147,Kaygan_Zemin,Train/23/00023_00001_00026.png
194,179,17,15,178,164,Kaygan_Zemin,Train/23/00023_00001_00027.png
205,191,17,17,187,175,Kaygan_Zemin,Train/23/00023_00001_00028.png
226,213,19,18,209,195,Kaygan_Zemin,Train/23/00023_00001_00029.png
37,34,6,6,32,29,Kaygan_Zemin,Train/23/00023_00002_00000.png
38,34,6,6,32,29,Kaygan_Zemin,Train/23/00023_00002_00001.png
37,35,5,5,32,29,Kaygan_Zemin,Train/23/00023_00002_00002.png
39,35,5,5,33,30,Kaygan_Zemin,Train/23/00023_00002_00003.png
39,36,5,5,34,31,Kaygan_Zemin,Train/23/00023_00002_00004.png
40,36,6,6,35,31,Kaygan_Zemin,Train/23/00023_00002_00005.png
41,38,6,6,36,33,Kaygan_Zemin,Train/23/00023_00002_00006.png
41,39,6,6,36,34,Kaygan_Zemin,Train/23/00023_00002_00007.png
43,40,6,6,38,35,Kaygan_Zemin,Train/23/00023_00002_00008.png
44,40,6,6,39,35,Kaygan_Zemin,Train/23/00023_00002_00009.png
43,40,5,6,38,35,Kaygan_Zemin,Train/23/00023_00002_00010.png
46,43,5,5,41,38,Kaygan_Zemin,Train/23/00023_00002_00011.png
47,43,5,5,42,38,Kaygan_Zemin,Train/23/00023_00002_00012.png
49,46,5,5,44,41,Kaygan_Zemin,Train/23/00023_00002_00013.png
51,49,5,6,46,43,Kaygan_Zemin,Train/23/00023_00002_00014.png
54,49,5,5,49,43,Kaygan_Zemin,Train/23/00023_00002_00015.png
57,51,6,6,52,46,Kaygan_Zemin,Train/23/00023_00002_00016.png
59,53,6,6,53,48,Kaygan_Zemin,Train/23/00023_00002_00017.png
60,56,6,6,55,51,Kaygan_Zemin,Train/23/00023_00002_00018.png
62,58,5,5,57,52,Kaygan_Zemin,Train/23/00023_00002_00019.png
69,62,7,6,63,57,Kaygan_Zemin,Train/23/00023_00002_00020.png
72,67,6,6,66,61,Kaygan_Zemin,Train/23/00023_00002_00021.png
77,71,7,6,71,65,Kaygan_Zemin,Train/23/00023_00002_00022.png
85,76,7,7,78,70,Kaygan_Zemin,Train/23/00023_00002_00023.png
95,85,8,8,87,78,Kaygan_Zemin,Train/23/00023_00002_00024.png
106,93,9,8,97,85,Kaygan_Zemin,Train/23/00023_00002_00025.png
118,100,11,8,108,92,Kaygan_Zemin,Train/23/00023_00002_00026.png
131,112,12,9,120,103,Kaygan_Zemin,Train/23/00023_00002_00027.png
160,134,14,11,147,123,Kaygan_Zemin,Train/23/00023_00002_00028.png
192,157,17,14,176,144,Kaygan_Zemin,Train/23/00023_00002_00029.png
51,50,5,6,46,45,Kaygan_Zemin,Train/23/00023_00003_00000.png
53,49,6,5,48,44,Kaygan_Zemin,Train/23/00023_00003_00001.png
55,52,5,6,50,47,Kaygan_Zemin,Train/23/00023_00003_00002.png
55,52,5,6,50,47,Kaygan_Zemin,Train/23/00023_00003_00003.png
56,51,6,5,51,46,Kaygan_Zemin,Train/23/00023_00003_00004.png
55,53,5,5,50,47,Kaygan_Zemin,Train/23/00023_00003_00005.png
57,53,5,5,52,48,Kaygan_Zemin,Train/23/00023_00003_00006.png
58,53,6,5,53,48,Kaygan_Zemin,Train/23/00023_00003_00007.png
58,54,6,6,53,49,Kaygan_Zemin,Train/23/00023_00003_00008.png
61,54,6,5,56,49,Kaygan_Zemin,Train/23/00023_00003_00009.png
61,55,5,6,56,50,Kaygan_Zemin,Train/23/00023_00003_00010.png
61,56,5,6,56,51,Kaygan_Zemin,Train/23/00023_00003_00011.png
63,58,6,5,58,53,Kaygan_Zemin,Train/23/00023_00003_00012.png
65,60,6,5,60,55,Kaygan_Zemin,Train/23/00023_00003_00013.png
68,63,6,5,62,57,Kaygan_Zemin,Train/23/00023_00003_00014.png
71,64,6,5,65,59,Kaygan_Zemin,Train/23/00023_00003_00015.png
76,68,7,7,70,62,Kaygan_Zemin,Train/23/00023_00003_00016.png
81,71,8,7,73,64,Kaygan_Zemin,Train/23/00023_00003_00017.png
80,75,7,6,73,68,Kaygan_Zemin,Train/23/00023_00003_00018.png
83,76,8,6,76,70,Kaygan_Zemin,Train/23/00023_00003_00019.png
88,81,7,7,80,74,Kaygan_Zemin,Train/23/00023_00003_00020.png
96,84,9,7,88,77,Kaygan_Zemin,Train/23/00023_00003_00021.png
94,87,8,8,86,80,Kaygan_Zemin,Train/23/00023_00003_00022.png
100,91,8,8,92,83,Kaygan_Zemin,Train/23/00023_00003_00023.png
107,96,9,8,98,88,Kaygan_Zemin,Train/23/00023_00003_00024.png
116,106,11,10,106,97,Kaygan_Zemin,Train/23/00023_00003_00025.png
129,112,11,9,118,102,Kaygan_Zemin,Train/23/00023_00003_00026.png
139,132,12,12,127,121,Kaygan_Zemin,Train/23/00023_00003_00027.png
156,144,13,13,143,131,Kaygan_Zemin,Train/23/00023_00003_00028.png
170,151,14,13,156,138,Kaygan_Zemin,Train/23/00023_00003_00029.png
30,29,6,6,25,24,Kaygan_Zemin,Train/23/00023_00004_00000.png
30,29,5,5,25,24,Kaygan_Zemin,Train/23/00023_00004_00001.png
31,30,5,6,25,25,Kaygan_Zemin,Train/23/00023_00004_00002.png
29,29,5,5,24,24,Kaygan_Zemin,Train/23/00023_00004_00003.png
31,31,6,6,26,26,Kaygan_Zemin,Train/23/00023_00004_00004.png
31,30,6,5,26,25,Kaygan_Zemin,Train/23/00023_00004_00005.png
32,30,6,5,27,25,Kaygan_Zemin,Train/23/00023_00004_00006.png
31,31,5,6,26,26,Kaygan_Zemin,Train/23/00023_00004_00007.png
34,31,6,5,29,26,Kaygan_Zemin,Train/23/00023_00004_00008.png
35,33,6,6,30,28,Kaygan_Zemin,Train/23/00023_00004_00009.png
36,34,6,6,31,29,Kaygan_Zemin,Train/23/00023_00004_00010.png
37,34,5,5,32,29,Kaygan_Zemin,Train/23/00023_00004_00011.png
40,37,6,6,35,31,Kaygan_Zemin,Train/23/00023_00004_00012.png
40,36,5,5,35,31,Kaygan_Zemin,Train/23/00023_00004_00013.png
41,36,5,5,36,31,Kaygan_Zemin,Train/23/00023_00004_00014.png
43,38,6,6,38,33,Kaygan_Zemin,Train/23/00023_00004_00015.png
43,37,5,5,37,32,Kaygan_Zemin,Train/23/00023_00004_00016.png
45,38,5,5,39,33,Kaygan_Zemin,Train/23/00023_00004_00017.png
49,41,6,5,43,36,Kaygan_Zemin,Train/23/00023_00004_00018.png
48,44,6,6,43,39,Kaygan_Zemin,Train/23/00023_00004_00019.png
48,44,6,5,43,39,Kaygan_Zemin,Train/23/00023_00004_00020.png
51,49,6,6,46,44,Kaygan_Zemin,Train/23/00023_00004_00021.png
53,51,5,5,48,46,Kaygan_Zemin,Train/23/00023_00004_00022.png
56,55,5,5,51,50,Kaygan_Zemin,Train/23/00023_00004_00023.png
59,58,5,5,54,53,Kaygan_Zemin,Train/23/00023_00004_00024.png
